layer,pair_id,delta_h_norm,projected_norm,ratio,d_fr_scrubbed
10,0,10.10562801361084,74.25077056884766,0.019587916948478865,
10,1,9.122281074523926,72.09667205810547,0.021069894722835526,
10,2,9.752835273742676,71.28560638427734,0.01948594875142752,
10,3,10.086363792419434,75.2902603149414,0.019900077481707697,
10,4,12.872198104858398,89.76663208007812,0.018591430744318387,
10,5,11.443886756896973,91.53984832763672,0.0213249113137384,
10,6,12.57502555847168,94.66011047363281,0.02006821417529309,
10,7,11.623799324035645,94.78263854980469,0.021738585792166462,
10,8,12.215641021728516,89.72078704833984,0.01958066375728328,
10,9,12.423688888549805,93.72138214111328,0.020111233764480332,
10,10,13.091361045837402,90.21578979492188,0.018371657988241488,
10,11,11.032758712768555,89.86651611328125,0.02171522742487979,
10,12,11.71164321899414,82.87981414794922,0.01886607391594452,
10,13,9.64331340789795,73.89527893066406,0.0204287130407562,
10,14,10.397591590881348,70.49130249023438,0.01807396251892086,
10,15,9.356412887573242,66.40180206298828,0.01891999790821919,
11,0,11.028053283691406,83.19487762451172,0.020111678979305065,
11,1,9.996673583984375,70.68450164794922,0.018850344241802108,
11,2,10.668757438659668,73.99520111083984,0.01849014472226786,
11,3,10.702704429626465,80.04661560058594,0.019938846932207432,
11,4,13.049988746643066,93.30957794189453,0.01906192184732256,
11,5,11.77618408203125,86.84014129638672,0.01965923129965917,
11,6,12.79464054107666,94.31620025634766,0.019652092677276356,
11,7,11.873296737670898,93.17201232910156,0.02092014789358015,
11,8,13.269775390625,94.78408813476562,0.01904243409602388,
11,9,13.78286075592041,93.43338775634766,0.018072295709609158,
11,10,14.250351905822754,95.51344299316406,0.017868558077043604,
11,11,11.800925254821777,89.64067077636719,0.020250681110221425,
11,12,12.487847328186035,92.82891845703125,0.019817383178991947,
11,13,10.299971580505371,74.67720794677734,0.019328699864981345,
11,14,11.057239532470703,73.82469177246094,0.017799406494509947,
11,15,10.177349090576172,71.38746643066406,0.018699840159240175,
12,0,11.740310668945312,81.999755859375,0.018620166790889923,
12,1,10.584415435791016,73.4752426147461,0.018506519454177552,
12,2,10.805137634277344,72.62671661376953,0.017919121083268322,
12,3,11.200004577636719,79.32621002197266,0.01888204820541925,
12,4,13.662212371826172,94.11328125,0.018364557999840173,
12,5,12.934638977050781,91.17201232910156,0.018791343260108114,
12,6,14.057573318481445,103.2392578125,0.019578756865337468,
12,7,13.46131706237793,97.50907135009766,0.01931114672300181,
12,8,13.61379337310791,99.12334442138672,0.019410976722209896,
12,9,14.456339836120605,102.00384521484375,0.018810866071796724,
12,10,14.80628490447998,101.80823516845703,0.01833105261571957,
12,11,12.325272560119629,95.20882415771484,0.020593552268226036,
12,12,12.974701881408691,97.77407836914062,0.020089861365502202,
12,13,10.539584159851074,75.73037719726562,0.019155665321068865,
12,14,11.542952537536621,76.2825698852539,0.0176180972301741,
12,15,10.410362243652344,71.19734954833984,0.018232599051913566,
13,0,13.217781066894531,97.01954650878906,0.01956821822310655,
13,1,12.25829792022705,84.75569152832031,0.018432714497687443,
13,2,11.523566246032715,76.18965911865234,0.017626241836514286,
13,3,12.8656005859375,90.77488708496094,0.018809889730592923,
13,4,16.44668197631836,112.9172134399414,0.018303428800840415,
13,5,16.35420036315918,109.59644317626953,0.01786560560555682,
13,6,17.29686164855957,117.55558013916016,0.01811867913848733,
13,7,17.287555694580078,114.9683609008789,0.017729453306445972,
13,8,15.30565071105957,110.65428161621094,0.019273785514170992,
13,9,15.917332649230957,107.29139709472656,0.017969881150255527,
13,10,16.076339721679688,109.35391998291016,0.01813417395446909,
13,11,15.226357460021973,105.13741302490234,0.0184082228066673,
13,12,13.807388305664062,111.46634674072266,0.02152200984033235,
13,13,10.821513175964355,76.53229522705078,0.018854166689621938,
13,14,11.555342674255371,76.38652801513672,0.017623190601195292,
13,15,12.439416885375977,86.16364288330078,0.01846607631975764,
14,0,13.792811393737793,115.9703369140625,0.022415308378093895,
14,1,13.018547058105469,94.15279388427734,0.019280633142487954,
14,2,11.78577709197998,77.20716857910156,0.017464252416037006,
14,3,13.351438522338867,96.7379150390625,0.019316091739466072,
14,4,18.525142669677734,126.53535461425781,0.018209621633860692,
14,5,18.453439712524414,118.92312622070312,0.017180649729745617,
14,6,19.119815826416016,124.63896179199219,0.017378837204017557,
14,7,18.09419822692871,118.7049331665039,0.017489605792283147,
14,8,16.515682220458984,120.43313598632812,0.019440170696697595,
14,9,17.36554718017578,115.3188705444336,0.017703637348424027,
14,10,16.80243492126465,109.74259948730469,0.0174121988397459,
14,11,16.588645935058594,110.56201934814453,0.017768289486364545,
14,12,14.383183479309082,116.78453826904297,0.021646162988091435,
14,13,11.03734016418457,76.15321350097656,0.018393924674889674,
14,14,12.13109302520752,82.2146224975586,0.018067569364154608,
14,15,12.74339485168457,88.33819580078125,0.0184805112718814,
15,0,14.506769180297852,116.1604232788086,0.0213470605377039,
15,1,14.016919136047363,98.8565902709961,0.018801983002031477,
15,2,12.101439476013184,78.21381378173828,0.01723046614198846,
15,3,13.753474235534668,98.16487121582031,0.019028049814758616,
15,4,20.21214485168457,133.45082092285156,0.01760189575021032,
15,5,19.913976669311523,129.4222869873047,0.017326134149454595,
15,6,20.271202087402344,131.63223266601562,0.017311445831157207,
15,7,19.488191604614258,129.68222045898438,0.017740240122620883,
15,8,17.449623107910156,121.06655883789062,0.018496465381363694,
15,9,17.907751083374023,122.1865234375,0.018190006561644805,
15,10,17.08142852783203,112.37989807128906,0.017539412514388387,
15,11,17.76809310913086,115.94999694824219,0.017397246498893373,
15,12,14.390156745910645,116.68981170654297,0.021618124382542122,
15,13,11.532071113586426,82.9070816040039,0.019166151327831872,
15,14,12.523259162902832,85.0018539428711,0.018095126628951616,
15,15,13.329092025756836,93.54317474365234,0.01870949802856967,
16,0,14.418954849243164,106.4654541015625,0.01968455157082706,
16,1,13.887473106384277,92.43189239501953,0.017743905279634698,
16,2,12.001119613647461,78.18023681640625,0.017367040380319037,
16,3,13.243666648864746,87.84275817871094,0.017682689450472886,
16,4,21.6181697845459,141.37255859375,0.017433989955393026,
16,5,20.93668556213379,139.3118896484375,0.017739070071538715,
16,6,21.04037857055664,136.03662109375,0.017236650806652168,
16,7,20.523605346679688,135.81631469726562,0.017642043305949626,
16,8,18.202529907226562,114.52509307861328,0.016773337936707558,
16,9,18.487573623657227,118.03853607177734,0.017021369322311946,
16,10,17.71539306640625,117.59190368652344,0.017696086199507362,
