pair_id,fin_idx,nat_idx,layer,cosine_dist,l2_dist,l2_relative,norm_A,norm_B
3,0,3,32,0.005150318145751953,7.394102096557617,0.10159419463392232,72.61480712890625,72.94670104980469
4,1,0,0,1.1920928955078125e-07,0.0,0.0,1.4634196758270264,1.4634196758270264
4,1,0,1,0.003918051719665527,1.599378228187561,0.08991984249614411,17.92733383178711,17.646087646484375
4,1,0,2,0.0033311843872070312,2.1419827938079834,0.08166701881889125,26.1929988861084,26.26349639892578
4,1,0,3,0.007202863693237305,3.6374611854553223,0.12101904633810533,29.82384490966797,30.29001808166504
4,1,0,4,0.009670615196228027,4.681506156921387,0.14034352366749106,33.04231643676758,33.67264175415039
4,1,0,5,0.015806078910827637,6.527384281158447,0.1784187356318543,36.311500549316406,36.85776901245117
4,1,0,6,0.02002429962158203,7.847931385040283,0.2012022940695152,38.597007751464844,39.41334915161133
4,1,0,7,0.0243910551071167,9.480026245117188,0.22210532148596207,42.17972183227539,43.185420989990234
4,1,0,8,0.02642369270324707,10.826346397399902,0.231130768019511,46.27576446533203,47.40580368041992
4,1,0,9,0.02624732255935669,11.616654396057129,0.23028045719034643,49.85872268676758,51.03263854980469
4,1,0,10,0.027095258235931396,12.872200012207031,0.23338387354553952,54.69211196899414,55.61713790893555
4,1,0,11,0.02660536766052246,13.049991607666016,0.2306892854727284,56.642921447753906,56.49620056152344
4,1,0,12,0.027235567569732666,13.662215232849121,0.2333991601138847,58.47572326660156,58.595951080322266
4,1,0,13,0.03476780652999878,16.446683883666992,0.2639068421104017,62.65135955810547,61.988712310791016
4,1,0,14,0.04130840301513672,18.525144577026367,0.2885521158993922,65.02449035644531,63.37619400024414
4,1,0,15,0.04510200023651123,20.212146759033203,0.3010885628870763,67.85062408447266,66.40985107421875
4,1,0,16,0.04841434955596924,21.61817169189453,0.31163254608879043,69.96458435058594,68.77684020996094
4,1,0,17,0.04329580068588257,21.5263614654541,0.2944711603063561,73.50965118408203,72.69387817382812
4,1,0,18,0.03890419006347656,21.163673400878906,0.27894649408905525,75.9330062866211,75.80701446533203
4,1,0,19,0.035051822662353516,21.418848037719727,0.2649075978750106,80.50662994384766,81.2014389038086
4,1,0,20,0.03238177299499512,21.823867797851562,0.2547315267641495,85.19197082519531,86.15602111816406
4,1,0,21,0.029319167137145996,22.368289947509766,0.24267537868668698,91.43492889404297,92.91249084472656
4,1,0,22,0.02702796459197998,23.10633659362793,0.23311929126539793,98.27014923095703,99.96601104736328
4,1,0,23,0.023926377296447754,23.2685604095459,0.219131789964744,105.4970474243164,106.87342071533203
4,1,0,24,0.021723031997680664,24.356285095214844,0.20860668458405457,116.26367950439453,117.2502670288086
4,1,0,25,0.020444393157958984,25.43610191345215,0.20225891715100583,125.47856140136719,126.04164123535156
4,1,0,26,0.01959359645843506,26.988014221191406,0.19798488645250062,136.08677673339844,136.5402374267578
4,1,0,27,0.018999099731445312,28.352766036987305,0.19494580079431317,145.26495361328125,145.61349487304688
4,1,0,28,0.019342660903930664,30.36020851135254,0.1967405365751788,153.95668029785156,154.67527770996094
4,1,0,29,0.02044224739074707,32.876590728759766,0.20226196648437184,162.132080078125,162.95712280273438
4,1,0,30,0.019970059394836426,35.48836135864258,0.20008606031517423,176.50013732910156,178.2308349609375
4,1,0,31,0.020389676094055176,37.41277313232422,0.20329445529069318,181.8647918701172,186.2000732421875
4,1,0,32,0.023522377014160156,15.299628257751465,0.2172879611524984,69.9512710571289,70.87225341796875
5,1,1,0,1.1920928955078125e-07,0.0,0.0,1.4634196758270264,1.4634196758270264
5,1,1,1,0.0010781288146972656,0.8213791251182556,0.04650246529167894,17.684873580932617,17.641387939453125
5,1,1,2,0.0014587640762329102,1.4208444356918335,0.05420045972025414,26.155683517456055,26.273555755615234
5,1,1,3,0.004488587379455566,2.8914332389831543,0.09617008717006323,29.817838668823242,30.31381607055664
5,1,1,4,0.006892740726470947,3.9593212604522705,0.11825495318479917,33.2447509765625,33.717708587646484
5,1,1,5,0.011981725692749023,5.7406792640686035,0.15539855971149208,36.689453125,37.19384765625
5,1,1,6,0.014736771583557129,6.863933563232422,0.17257979184602376,39.42095947265625,40.12408447265625
5,1,1,7,0.01773655414581299,8.202614784240723,0.18838440729448,43.45534896850586,43.628448486328125
5,1,1,8,0.019660770893096924,9.512946128845215,0.1983511381225313,47.848148345947266,48.07210922241211
5,1,1,9,0.019477248191833496,10.243017196655273,0.1973755908358885,51.938316345214844,51.85382080078125
5,1,1,10,0.02065300941467285,11.443889617919922,0.20332858157339453,56.45346450805664,56.11201477050781
5,1,1,11,0.02081596851348877,11.776185989379883,0.20419272689004955,57.901405334472656,57.44242858886719
5,1,1,12,0.023591578006744385,12.934640884399414,0.2172663010510259,59.39426040649414,59.67290115356445
5,1,1,13,0.03368580341339111,16.354202270507812,0.2595865905486611,63.11793518066406,62.883968353271484
5,1,1,14,0.04041850566864014,18.453441619873047,0.2850507736446686,65.40519714355469,64.06957244873047
5,1,1,15,0.04324525594711304,19.913978576660156,0.2940951124594814,67.75006103515625,67.67536926269531
5,1,1,16,0.04518890380859375,20.93668556213379,0.30063946105580885,69.7291488647461,69.55187225341797
5,1,1,17,0.03897732496261597,20.563413619995117,0.27922773646471505,73.5074234008789,73.78033447265625
5,1,1,18,0.03381943702697754,19.94135856628418,0.2609599919328409,75.5877914428711,77.24298095703125
5,1,1,19,0.02912771701812744,19.820100784301758,0.24318414724759102,80.28243255615234,82.72244262695312
5,1,1,20,0.02533632516860962,19.724170684814453,0.22755386938878366,85.22728729248047,88.13096618652344
5,1,1,21,0.022114455699920654,19.898027420043945,0.21311393328318326,91.74951171875,94.98654174804688
5,1,1,22,0.018749892711639404,19.718549728393555,0.19587817574500388,99.17706298828125,102.15776824951172
5,1,1,23,0.01603710651397705,19.548574447631836,0.18088600846318698,106.69281005859375,109.44966125488281
5,1,1,24,0.014197587966918945,20.04144287109375,0.16914184148808548,117.61988830566406,119.3580551147461
5,1,1,25,0.013070940971374512,20.671010971069336,0.16213325036148585,126.72282409667969,128.26510620117188
5,1,1,26,0.012189984321594238,21.544492721557617,0.15646161343947246,137.00730895996094,138.38922119140625
5,1,1,27,0.011772513389587402,22.541141510009766,0.15374434720670938,145.9078826904297,147.3209991455078
5,1,1,28,0.011511266231536865,23.612058639526367,0.15189679598191597,154.89622497558594,155.99984741210938
5,1,1,29,0.011453330516815186,24.834646224975586,0.1516180438847977,163.0562286376953,164.53863525390625
